income,expenses_listrik,expenses_transport,expenses_makanan,goal_amount,goal_duration,remaining_time,goal_achievable,current_savings
5800000,1000000,800000,2000000,25000000,1,9,0,2100000
12000000,500000,500000,1500000,10000000,6,5,1,600000
8000000,800000,1200000,1500000,10000000,9,8,1,3400000
10000000,500000,500000,1500000,15000000,12,11,1,3000000
10000000,1000000,800000,2000000,10000000,1,3,1,10000000
5000000,600000,800000,1500000,15000000,9,7,1,200000
15000000,500000,800000,3000000,25000000,6,6,1,3100000
7000000,500000,600000,2500000,15000000,3,1,0,0
10000000,500000,1000000,3000000,15000000,12,12,1,1000000
12000000,800000,500000,3000000,30000000,3,2,0,30000000
8000000,700000,500000,3000000,30000000,6,6,0,2600000
10000000,600000,1000000,2500000,30000000,6,5,1,1600000
15000000,1000000,600000,1500000,30000000,3,3,1,1800000
10000000,700000,1200000,3000000,15000000,6,6,1,700000
5200000,1000000,700000,1500000,25000000,3,1,0,2500000
7000000,600000,800000,1500000,20000000,6,5,1,1200000
10000000,700000,600000,2000000,30000000,9,7,1,3800000
10000000,800000,1000000,2000000,20000000,3,3,0,3300000
5300000,600000,1200000,1500000,30000000,3,1,0,30000000
10000000,700000,500000,2500000,10000000,9,7,1,2600000
5100000,500000,600000,2000000,10000000,12,10,1,1300000
6500000,700000,800000,3000000,20000000,9,7,0,2800000
5600000,1000000,600000,2000000,30000000,9,7,0,100000
8000000,700000,1200000,2000000,15000000,6,5,1,300000
7000000,700000,1000000,2000000,25000000,9,9,1,1400000
12000000,800000,500000,2500000,15000000,12,11,1,5200000
12000000,1000000,700000,2500000,20000000,12,11,1,4900000
6300000,500000,800000,3000000,20000000,3,1,0,20000000
10000000,600000,1000000,2500000,20000000,1,2,0,400000
10000000,800000,1000000,2500000,30000000,3,3,0,4200000
7000000,700000,800000,1500000,10000000,9,7,1,3400000
5200000,700000,500000,2000000,30000000,6,6,0,1000000
12000000,500000,1200000,1500000,10000000,9,8,1,10000000
10000000,500000,500000,2500000,30000000,12,11,1,3700000
7000000,800000,500000,2000000,25000000,3,2,0,2600000
10000000,600000,800000,3000000,20000000,6,5,1,4900000
6200000,600000,600000,3000000,10000000,9,9,1,2700000
10000000,800000,1000000,2500000,30000000,3,3,0,4200000
15000000,600000,600000,2500000,15000000,6,4,1,1800000
6500000,700000,800000,3000000,30000000,6,4,0,1100000
12000000,800000,700000,2500000,25000000,1,5,1,25000000
5300000,700000,600000,2000000,20000000,6,4,0,400000
10000000,700000,800000,1500000,20000000,1,1,1,2800000
15000000,700000,500000,2500000,20000000,12,10,1,6700000
12000000,700000,600000,3000000,20000000,6,4,1,4800000
7000000,700000,500000,1500000,30000000,6,5,0,1700000
10000000,500000,700000,1500000,25000000,3,1,0,2900000
10000000,800000,1000000,2500000,15000000,12,10,1,2400000
15000000,1000000,1200000,1500000,25000000,12,12,1,25000000
10000000,800000,1200000,2500000,10000000,3,2,1,4000000
10000000,700000,800000,2000000,20000000,9,7,1,4400000
15000000,1000000,600000,1500000,30000000,9,7,1,3800000
8000000,500000,1000000,3000000,20000000,1,11,1,3600000
15000000,600000,1200000,1500000,10000000,6,4,1,800000
12000000,500000,1200000,3000000,20000000,9,9,1,1700000
8000000,500000,1000000,1500000,10000000,9,7,1,3700000
8000000,700000,1200000,2000000,20000000,9,9,1,20000000
7000000,800000,500000,1500000,15000000,6,5,1,3000000
7200000,1000000,1200000,3000000,30000000,3,3,0,500000
12000000,500000,800000,3000000,10000000,6,4,1,4200000
15000000,1000000,600000,1500000,30000000,9,7,1,3800000
10000000,1000000,700000,2000000,15000000,6,5,1,3600000
7000000,700000,800000,1500000,30000000,12,10,1,1000000
7000000,1000000,1000000,3000000,30000000,12,12,0,3000000
7000000,500000,700000,1500000,20000000,9,9,1,2600000
12000000,800000,500000,3000000,15000000,3,2,1,2900000
15000000,500000,1200000,2000000,20000000,12,11,1,3700000
12000000,800000,500000,2000000,10000000,9,8,1,10000000
7000000,1000000,1000000,3000000,10000000,12,12,1,300000
6800000,1000000,800000,3000000,20000000,12,11,1,3100000
7000000,600000,1000000,2500000,30000000,12,10,1,1200000
7000000,700000,500000,3000000,25000000,9,9,1,1400000
12000000,1000000,600000,2500000,20000000,12,12,1,20000000
8000000,1000000,1200000,1500000,25000000,6,4,1,25000000
12000000,800000,1000000,1500000,20000000,9,7,1,900000
8000000,800000,600000,2500000,20000000,12,10,1,3900000
8000000,1000000,1000000,1500000,10000000,9,9,1,10000000
8000000,1000000,1200000,2500000,15000000,3,1,0,3700000
15000000,600000,500000,2000000,10000000,12,10,1,4100000
15000000,1000000,600000,1500000,30000000,1,7,1,3800000
10000000,800000,500000,2500000,20000000,6,5,1,1700000
6000000,500000,1000000,2500000,15000000,1,8,1,2900000
10000000,600000,800000,2000000,30000000,3,3,0,30000000
15000000,800000,800000,2000000,10000000,9,9,1,3700000
12000000,600000,500000,2000000,20000000,12,11,1,5100000
5200000,600000,600000,2000000,20000000,9,9,0,20000000
12000000,700000,1200000,3000000,15000000,12,12,1,2800000
12000000,500000,500000,3000000,30000000,12,12,1,5500000
12000000,500000,700000,2500000,20000000,3,2,1,4400000
12000000,1000000,1000000,3000000,25000000,9,8,1,200000
15000000,800000,1000000,2500000,10000000,6,4,1,100000
8000000,1000000,600000,2500000,25000000,12,12,1,2300000
15000000,800000,1000000,2500000,10000000,6,4,1,100000
10000000,600000,500000,3000000,10000000,9,8,1,2000000
15000000,500000,700000,1500000,15000000,6,5,1,15000000
12000000,500000,600000,2000000,25000000,1,4,1,25000000
15000000,700000,700000,2500000,30000000,9,9,1,3900000
10000000,1000000,1200000,3000000,15000000,1,5,1,4700000
12000000,1000000,700000,2000000,10000000,12,10,1,3500000
15000000,600000,1200000,1500000,30000000,9,8,1,200000
10000000,500000,500000,2000000,30000000,9,7,1,30000000
15000000,700000,800000,1500000,10000000,9,8,1,1200000
8000000,1000000,700000,1500000,20000000,9,8,1,1300000
12000000,1000000,1200000,2500000,25000000,12,11,1,5200000
12000000,500000,500000,1500000,15000000,6,6,1,5700000
10000000,600000,500000,3000000,10000000,9,8,1,2000000
5700000,500000,700000,2500000,25000000,3,1,0,2500000
6000000,500000,1000000,2500000,15000000,3,2,0,2000000
8000000,800000,700000,2500000,20000000,3,3,0,3200000
10000000,800000,500000,2500000,20000000,6,5,1,1700000
5200000,1000000,700000,1500000,25000000,3,1,0,2500000
12000000,700000,600000,2500000,15000000,1,5,1,3700000
8000000,700000,700000,2500000,20000000,3,3,0,400000
7000000,800000,1200000,3000000,10000000,3,2,0,10000000
15000000,1000000,1200000,2000000,10000000,6,6,1,4400000
6800000,600000,1200000,3000000,30000000,12,11,0,300000
12000000,600000,800000,2500000,15000000,9,8,1,2600000
5900000,600000,800000,2500000,20000000,9,7,0,2200000
7000000,700000,500000,1500000,30000000,6,5,0,1700000
10000000,700000,1000000,3000000,25000000,9,7,1,2900000
7000000,500000,800000,3000000,10000000,3,3,0,3100000
12000000,700000,1200000,3000000,15000000,1,12,1,2800000
6200000,700000,1000000,2500000,25000000,9,9,0,2100000
15000000,800000,1200000,3000000,10000000,9,9,1,3400000
7000000,600000,800000,2000000,20000000,1,7,1,1600000
10000000,500000,500000,1500000,30000000,6,6,1,300000
8000000,800000,800000,2500000,30000000,1,11,1,1200000
15000000,500000,600000,1500000,20000000,3,3,1,6500000
15000000,600000,1200000,2500000,10000000,12,12,1,10000000
15000000,600000,800000,2500000,30000000,9,9,1,4000000
6100000,800000,800000,2500000,25000000,6,5,0,300000
12000000,700000,1200000,3000000,15000000,12,12,1,2800000
10000000,500000,1200000,3000000,25000000,3,1,0,3300000
8000000,1000000,1200000,1500000,20000000,6,4,1,1300000
12000000,600000,1200000,2000000,10000000,1,6,1,900000
10000000,700000,800000,2000000,10000000,6,6,1,2500000
8000000,1000000,600000,1500000,20000000,9,7,1,700000
7000000,500000,700000,2000000,20000000,12,12,1,20000000
10000000,1000000,700000,2500000,10000000,9,7,1,1700000
7000000,700000,1200000,2500000,15000000,1,6,1,3000000
10000000,500000,600000,3000000,30000000,12,10,1,2300000
5300000,600000,700000,2000000,25000000,12,10,0,2100000
12000000,800000,1000000,2500000,30000000,3,1,0,3400000
12000000,1000000,700000,2500000,20000000,12,11,1,4900000
12000000,800000,600000,2000000,10000000,6,5,1,900000
12000000,500000,1200000,3000000,15000000,6,5,1,500000
12000000,700000,1000000,2000000,15000000,6,5,1,2300000
8000000,1000000,1000000,2000000,30000000,6,5,0,3400000
10000000,600000,800000,2500000,30000000,3,1,0,2500000
15000000,600000,1000000,2000000,10000000,9,7,1,2500000
10000000,800000,600000,2000000,30000000,9,8,1,1600000
8000000,1000000,700000,3000000,25000000,1,6,0,2100000
7000000,500000,800000,2000000,25000000,12,12,1,3400000
15000000,700000,500000,2000000,30000000,9,8,1,4400000
12000000,600000,1000000,2000000,25000000,6,4,1,300000
7000000,700000,1200000,2500000,15000000,6,6,1,3000000
6300000,600000,700000,3000000,15000000,12,11,1,15000000
7000000,800000,800000,3000000,30000000,9,9,0,30000000
12000000,800000,600000,1500000,25000000,12,12,1,600000
15000000,700000,700000,2000000,15000000,9,7,1,2800000
15000000,700000,1200000,1500000,30000000,12,11,1,4300000
6000000,1000000,1000000,2000000,10000000,12,11,1,0
10000000,800000,600000,2000000,30000000,9,9,1,200000
8000000,600000,800000,2500000,20000000,6,4,1,3600000
10000000,700000,1200000,1500000,15000000,3,1,1,1200000
15000000,600000,600000,2500000,15000000,9,9,1,2000000
5200000,700000,500000,2000000,10000000,12,11,1,10000000
12000000,700000,1000000,2000000,10000000,6,4,1,1500000
10000000,800000,1200000,2500000,10000000,3,2,1,4000000
7000000,600000,800000,1500000,15000000,6,6,1,1100000
10000000,600000,800000,1500000,30000000,3,1,0,1200000
7000000,700000,1200000,3000000,15000000,12,10,1,1500000
8000000,1000000,1000000,1500000,20000000,9,7,1,500000
8000000,800000,700000,2000000,20000000,1,7,1,20000000
10000000,800000,800000,1500000,30000000,12,12,1,1600000
6300000,600000,700000,3000000,15000000,12,11,1,1800000
6500000,800000,700000,3000000,25000000,1,6,0,1900000
7000000,800000,1200000,3000000,10000000,3,2,0,500000
8000000,1000000,600000,1500000,30000000,1,5,0,200000
7000000,800000,500000,2000000,25000000,3,2,0,2600000
5300000,600000,1200000,1500000,25000000,6,4,0,0
8000000,1000000,1200000,1500000,20000000,6,4,1,1300000
5200000,500000,700000,2000000,30000000,9,7,0,1300000
6500000,800000,700000,3000000,25000000,9,9,0,2200000
8000000,500000,600000,1500000,25000000,6,6,1,500000
6100000,500000,600000,3000000,10000000,9,7,1,2500000
10000000,1000000,600000,2500000,15000000,6,5,1,2600000
15000000,500000,800000,2000000,30000000,1,5,1,7000000
12000000,800000,700000,1500000,30000000,9,9,1,30000000
7000000,700000,700000,2500000,30000000,6,6,0,2800000
10000000,800000,600000,2500000,30000000,12,11,1,4500000
15000000,800000,700000,3000000,10000000,12,11,1,600000
12000000,700000,1000000,2500000,30000000,12,10,1,3500000
15000000,500000,700000,1500000,10000000,3,2,1,5100000
15000000,500000,700000,1500000,15000000,6,5,1,400000
12000000,600000,500000,2000000,20000000,12,11,1,5100000
12000000,500000,800000,3000000,10000000,6,4,1,4200000
10000000,600000,600000,3000000,25000000,12,11,1,4600000
8000000,700000,500000,2500000,20000000,9,7,1,3400000
15000000,500000,1200000,2500000,25000000,9,7,1,3900000
5200000,700000,500000,2000000,30000000,6,6,0,1000000
15000000,700000,800000,2000000,20000000,12,10,1,2400000
10000000,500000,800000,1500000,20000000,12,11,1,4700000
5700000,700000,500000,2500000,25000000,12,11,0,1400000
12000000,600000,500000,2500000,10000000,12,12,1,5600000
15000000,700000,500000,2500000,20000000,12,10,1,6700000
10000000,500000,700000,1500000,25000000,3,1,0,2900000
7000000,700000,700000,2000000,20000000,12,11,1,2800000
5000000,600000,800000,1500000,20000000,9,9,0,0
12000000,700000,1000000,2500000,20000000,3,1,1,5500000
8000000,1000000,600000,3000000,25000000,1,9,1,0
8000000,600000,1200000,2000000,20000000,6,6,1,0
12000000,1000000,600000,2000000,15000000,6,5,1,3600000
7000000,500000,700000,2000000,20000000,12,12,1,1400000
7000000,800000,600000,2000000,15000000,9,9,1,1600000
10000000,700000,600000,2500000,30000000,9,9,1,1400000
12000000,600000,700000,2000000,20000000,9,8,1,5400000
10000000,800000,600000,2500000,10000000,12,11,1,3500000
7200000,1000000,1200000,3000000,30000000,3,3,0,500000
8000000,500000,500000,1500000,20000000,12,11,1,20000000
8000000,800000,600000,2000000,20000000,6,4,1,2500000
10000000,700000,1200000,2500000,20000000,12,11,1,4400000
8000000,700000,600000,1500000,20000000,1,7,1,2900000
10000000,600000,1000000,1500000,10000000,6,6,1,700000
10000000,700000,700000,2000000,20000000,12,10,1,4900000
10000000,600000,800000,2500000,30000000,3,1,0,2500000
7000000,1000000,700000,2500000,30000000,1,2,0,1200000
12000000,600000,500000,2000000,20000000,12,11,1,5100000
5000000,700000,600000,1500000,15000000,9,8,1,900000
10000000,600000,1200000,3000000,10000000,3,3,1,10000000
15000000,500000,1000000,3000000,15000000,6,4,1,5900000
6800000,800000,1000000,3000000,15000000,3,2,0,600000
7000000,600000,600000,2000000,20000000,12,11,1,700000
12000000,1000000,1000000,3000000,25000000,9,8,1,25000000
7000000,700000,1200000,2500000,30000000,3,2,0,1300000
12000000,500000,700000,2500000,20000000,3,2,1,20000000
8000000,700000,1200000,2500000,10000000,6,5,1,1300000
7000000,700000,700000,2000000,20000000,1,3,0,2000000
12000000,700000,800000,1500000,10000000,6,6,1,600000
8000000,1000000,700000,3000000,25000000,6,6,0,2100000
5000000,600000,700000,1500000,20000000,12,11,1,1200000
7000000,600000,800000,3000000,15000000,6,6,1,2200000
6000000,1000000,1000000,2000000,10000000,3,2,0,1800000
7000000,600000,800000,2000000,20000000,9,7,1,1600000
8000000,600000,600000,2500000,30000000,6,6,0,1000000
15000000,700000,500000,2000000,15000000,6,4,1,5300000
10000000,800000,600000,2500000,30000000,12,11,1,4500000
15000000,1000000,800000,3000000,25000000,6,4,1,1500000
8000000,800000,1200000,1500000,15000000,6,4,1,1000000
5900000,800000,600000,2500000,15000000,1,5,0,500000
7000000,600000,500000,2500000,25000000,12,12,1,1500000
15000000,1000000,800000,1500000,10000000,6,5,1,5900000
10000000,800000,1000000,2500000,30000000,3,3,0,4200000
5300000,600000,700000,2000000,25000000,12,10,0,2100000
12000000,1000000,1200000,2500000,25000000,6,6,1,2600000
10000000,1000000,1000000,1500000,15000000,9,9,1,2900000
12000000,600000,700000,3000000,25000000,9,8,1,2800000
5000000,700000,700000,1500000,30000000,3,2,0,1600000
15000000,600000,600000,2000000,25000000,3,2,1,4600000
12000000,700000,600000,3000000,25000000,6,4,1,25000000
7000000,1000000,800000,3000000,10000000,9,7,1,300000
10000000,500000,1200000,2000000,30000000,12,10,1,1000000
7000000,600000,1200000,1500000,15000000,12,12,1,2800000
5500000,500000,1000000,2000000,10000000,3,2,0,1500000
12000000,600000,800000,1500000,10000000,6,5,1,2200000
6200000,1000000,1200000,2000000,10000000,1,3,0,10000000
10000000,600000,600000,3000000,25000000,12,11,1,4600000
10000000,600000,1200000,3000000,10000000,3,3,1,3100000
8000000,600000,1200000,2000000,20000000,6,6,1,20000000
15000000,1000000,600000,2500000,20000000,12,12,1,1700000
6000000,500000,1000000,2500000,15000000,1,8,1,2900000
5000000,700000,800000,1500000,20000000,6,4,0,400000
7000000,1000000,600000,2500000,30000000,3,2,0,1400000
7000000,700000,800000,3000000,30000000,6,6,0,2100000
7000000,500000,800000,1500000,30000000,3,3,0,30000000
12000000,500000,700000,2500000,20000000,3,2,1,20000000
5700000,1000000,1200000,1500000,25000000,12,12,0,1700000
10000000,500000,1200000,2000000,30000000,3,2,0,0
12000000,600000,600000,2500000,30000000,12,10,1,200000
15000000,600000,600000,2500000,15000000,6,4,1,1800000
7000000,700000,800000,2500000,15000000,9,7,1,2000000
15000000,800000,1200000,2500000,10000000,12,11,1,1800000
8000000,1000000,1200000,2500000,15000000,3,1,0,3700000
7000000,600000,800000,1500000,15000000,6,4,1,100000
15000000,800000,1000000,3000000,25000000,9,7,1,6200000
12000000,500000,1000000,1500000,30000000,12,10,1,4400000
5200000,700000,1000000,1500000,10000000,9,9,1,2500000
8000000,500000,1000000,1500000,25000000,3,1,0,1600000
8000000,700000,500000,3000000,10000000,9,8,1,3800000
12000000,700000,1000000,2500000,25000000,12,12,1,5300000
12000000,700000,500000,3000000,25000000,9,7,1,2200000
6500000,700000,800000,3000000,30000000,3,2,0,100000
15000000,1000000,600000,2500000,20000000,12,12,1,1700000
15000000,1000000,600000,1500000,30000000,9,9,1,800000
10000000,500000,500000,3000000,30000000,3,2,0,900000
6100000,600000,1000000,2500000,30000000,9,7,0,2400000
12000000,800000,500000,2500000,15000000,12,12,1,4000000
7000000,600000,800000,3000000,20000000,12,10,1,1500000
5000000,600000,700000,1500000,15000000,12,11,1,1800000
8000000,800000,500000,2500000,25000000,6,5,1,3400000
12000000,800000,600000,2500000,30000000,3,3,0,2700000
6100000,500000,600000,3000000,10000000,9,7,1,10000000
5500000,500000,1000000,2000000,10000000,3,2,0,1500000
12000000,600000,700000,3000000,30000000,3,3,0,3700000
7000000,700000,500000,3000000,20000000,9,7,1,3100000
15000000,700000,700000,2000000,15000000,9,7,1,2800000
15000000,800000,1200000,3000000,20000000,12,12,1,1200000
15000000,800000,500000,3000000,30000000,12,12,1,300000
8000000,1000000,1000000,2000000,30000000,6,5,0,3400000
8000000,600000,500000,1500000,30000000,6,6,1,1400000
5600000,600000,1000000,2000000,10000000,1,8,1,10000000
6200000,600000,600000,3000000,10000000,9,9,1,2700000
8000000,500000,1000000,2000000,25000000,3,1,0,100000
7000000,1000000,800000,2500000,25000000,12,11,1,1200000
10000000,800000,700000,3000000,30000000,3,2,0,30000000
8000000,700000,1200000,2000000,15000000,6,5,1,300000
12000000,800000,700000,2500000,30000000,3,2,0,4800000
7000000,800000,1200000,1500000,30000000,3,3,0,1100000
15000000,600000,1200000,2500000,10000000,12,12,1,10000000
15000000,600000,1000000,2000000,10000000,9,7,1,2500000
15000000,700000,800000,1500000,10000000,9,8,1,1200000
5200000,1000000,700000,1500000,25000000,3,1,0,2500000
10000000,800000,700000,2500000,25000000,3,3,0,4400000
10000000,800000,1000000,2500000,30000000,3,3,0,4200000
12000000,700000,1000000,2000000,30000000,12,12,1,30000000
5300000,700000,600000,2000000,20000000,1,4,0,400000
12000000,600000,1000000,3000000,15000000,3,1,1,3500000
10000000,500000,1200000,3000000,25000000,3,1,0,3300000
5600000,600000,1000000,2000000,10000000,9,8,1,1600000
7000000,500000,800000,2500000,30000000,6,4,0,0
12000000,800000,500000,3000000,15000000,3,2,1,2900000
8000000,800000,1000000,2500000,10000000,3,2,1,2600000
5400000,700000,1200000,1500000,25000000,6,5,0,900000
10000000,600000,800000,3000000,20000000,6,5,1,4900000
15000000,500000,700000,3000000,20000000,12,11,1,2700000
6100000,600000,1000000,2500000,30000000,9,7,0,2400000
7000000,600000,700000,3000000,10000000,6,4,1,2200000
